Target Name	101287 2001	101287 2002	101287 2004	101287 2005	101287 2007	101287 2008	101287 2011	101287 2013	101287 2014	10233 4004	10233 4005	10233 4006	10233 4007	10233 4008	10233 4009	10233 4010	10233 4011	10233 4014	10233 4015	10233 4016	10233 4017	10233 4018	10233 4019	10233 4020	107466 2003	107466 2005	107466 2006	107466 2007	107466 2008	107466 2009	107466 2010	107466 2011	107466 2012	107466 2013	107466 2015	107466 2016	107466 2017	107466 2021	98016 2006	98016 2007	98016 2009	98016 2010	98016 2014	98016 2016	98016 2018	98016 2019
IL2RA	3.574823371	3.475204723	2.464385619	2.007234723	1.6	4.186295247	4.443017479	5.441180674	3.039934469	3.884133506	5.005383159	6.505540817	5.865515034	6.326307736	6.397924471	6.388283915	5.190925387	5.348319237	5.665518204	6.984252689	6.204677531	5.850742015	4.344114319	5.515420508	3.102844182	3.127443751	1.1169925	1.395455985	1.833985	3.497241307	3.118397954	1.867970001	2.090242222	0.7169925	2.259841604	2.376834104	3.61901346	2.844408032	3.427141857	7.087273271	4.09462699	5.660151391	4.867076326	3.525939625	3.313733739	3.087342308
BMP2	3.981049193	3.638319809	2.429440985	2.181378119	0.9169925	3.873919469	3.750907048	5.215391296	3.096221132	3.937927947	3.984722369	6.080781743	5.228616843	5.908249535	5.825321775	5.49481699	3.807234723	4.779027293	4.656582842	6.296193334	5.520176168	5.518141222	3.751025764	5.129334241	3.199929547	2.459841604	0.3169925	1.264385619	0.3169925	1.879748738	1.815363119	1.3169925	0.9169925	0.664385619	1.976834104	1.498370619	2.863256306	1.064385619	1.910149357	6.874738666	3.124227223	5.12497765	4.620280247	3.202035681	2.310149357	2.970349808
CCR9	3.381941122	2.242863824	0.664385619	1.615363119	0.6	3.799929547	3.457427037	5.042219859	2.659841604	3.661554006	3.821312588	5.743003984	4.82973305	5.487943658	5.602497424	5.320300481	3.816113546	4.469422185	4.421312588	5.933956253	5.025335665	4.87213513	3.452631829	4.728489324	2.538305088	1.912448485	0.833985	1	1.1509775	1.381378119	1	1.1509775	1.5169925	0.9169925	1.7509775	0.9169925	1.542849104	1.233985	2.195455985	6.568403299	3.063425985	4.827020104	4.178546507	2.673919469	2.298370619	2.659841604
BRAF	3.84492282	3.604334809	1.833985	1.833985	1.298370619	4.224241943	3.741493397	5.529781352	3.249466836	3.897743769	4.475464203	6.077485617	5.257373361	5.844804104	5.886681348	5.841529628	4.52898918	4.864530873	4.784043381	6.439128781	5.20785256	5.366146311	4.109308439	4.860404607	3.273919469	2.979228632	1.033985	1.381378119	0.9169925	2.625856603	1.845763738	2.459841604	2.712448485	0.5169925	2.693826604	1.298370619	2.298370619	2.181378119	2.490242222	6.915238737	3.453445298	5.321087177	4.728700785	3.288886516	2.861126858	3.002035681
GRIN2A	3.501558928	3.384061804	1.859841604	1.264385619	0.3169925	3.99943369	3.596206412	5.157696514	2.768705707	3.258226944	4.164553995	5.794429245	5.052393957	5.50391538	5.843030754	5.479247367	3.729524007	4.821968936	4.698300167	6.115710518	4.931461945	5.255192611	3.364329887	4.80342329	2.804334809	1.5509775	0.3169925	0.9169925	0.4	1.664385619	1.233985	1.7509775	2.384962501	1.3169925	1.498370619	0.3169925	1.742849104	0.833985	2.342849104	6.536693741	3.285462569	4.982192579	4.199929547	3.073919469	2.325871324	2.404334809
CD3G	3.800135903	3.828715506	2.1509775	1.478463485	0.878463485	4.532383796	4.249647135	5.471572033	2.721327309	4.52309791	5.309285124	6.897774976	6.160247364	6.671214298	6.551080397	6.562202974	5.052396409	5.458295245	5.576208794	6.920647949	6.181883649	5.904234578	4.747674208	5.876072263	3.454059065	3.073264443	1.898370619	1.664385619	2.015363119	2.467970001	2.542849104	2.101558928	3.221966131	1.984962501	3.115863188	2.737650062	3.570349808	2.304320088	2.808878824	7.366979372	3.509427106	5.727679073	4.868467952	3.464315166	3.090242222	3.296221132
IKBKE	4.046933553	4.030963622	2.807234723	3.201405453	2.33235562	4.719028181	4.515650211	5.965827977	3.511821635	4.431526625	5.614053414	7.035229342	6.478691306	6.70129574	6.724166924	6.778455486	5.580293224	5.768864762	5.901213952	7.252695223	6.526993693	6.031487352	4.961351771	5.967270559	4.086118687	4.101813498	3.007234723	3.051713207	2.701955001	3.968470069	3.700429615	2.510149357	3.854642562	2.142849104	4.027562337	3.423707116	3.814007413	3.407234723	3.879535762	7.307311039	3.198870687	5.507651495	4.88798626	3.499944268	3.121327309	3.589436063
TRBC1/2	5.575306715	4.785735697	4.635281386	4.5090472	3.317742927	6.255520808	7.237495226	7.193336372	4.794183512	6.567362723	8.95823669	10.33975701	9.578383753	9.777949031	9.512665278	10.14805284	8.765314094	8.825119296	9.102572826	10.01103851	9.74109674	9.016006589	8.150959776	9.228041998	6.130567463	6.866794706	4.690805225	5.385010764	5.257850997	6.490581683	6.059019063	5.797022226	6.610145185	4.556535987	6.627674362	6.081358135	6.626976365	6.083151009	5.894039535	9.890121256	6.508998403	8.05982749	7.190112682	6.102916143	5.903332249	5.617687195
LEPR	3.087342308	3.104320088	1.467970001	0.9169925	1.033985	3.78824621	3.829440985	4.832369075	2.615363119	3.627430252	4.277738005	5.957291137	4.994194041	5.586800213	5.517085003	5.628327388	3.897668456	4.801214801	4.448087814	6.03425392	4.987719167	5.258680086	3.473919469	4.73893211	2.576834104	1.942849104	0.4	1.664385619	0.4	1.278463485	1.233985	1.3169925	0.8	1.264385619	0.7169925	1.233985	2.376834104	1.815363119	2.362756238	6.570895559	2.690242222	4.908456206	4.395730642	2.595455985	2.227141857	2.776834104
ATF1	4.309020044	3.782643335	2.298370619	3.065959268	2.298370619	4.521422709	4.51830593	5.633921153	3.325871324	4.295230574	5.309140244	6.675329663	6.001502503	6.554249974	6.362901493	6.480044452	4.930504056	5.405510747	5.373027562	6.980395896	6.058173244	5.887530098	4.655589653	5.795030911	3.682143267	3.368470069	1.181378119	2.181378119	1.615363119	3.053357308	2.704320088	1.807234723	3.196741239	1.859841604	3.346528886	2.599929547	3.325939625	2.245763738	3.259841604	7.250242577	3.948430303	5.560179348	5.016688821	3.254642562	2.593156857	3.112448485
THBS1	5.077911354	5.441541573	5.250536046	5.267826753	2.490242222	5.943005045	5.739521634	7.014887299	4.550372221	6.180914357	5.895170812	7.188314273	7.34892368	7.992128528	7.108503491	7.595853442	6.470193471	6.264688279	7.026292928	7.581879018	6.409785192	6.379154476	6.075983646	6.696871233	5.312683203	6.249101564	4.317922184	5.380840882	4.416659505	4.20829547	4.536106931	5.139303951	4.53922371	4.329314203	6.444314091	3.913534037	5.709140244	2.859841604	4.269422185	7.452451229	4.505536634	5.813949742	5.266907799	3.201405453	2.610819104	3.24680256
FCAR	3.548073204	3.359177886	2.226722649	1.5	1.146240625	3.926543054	3.883035704	5.406156479	2.484159485	3.995926548	4.066920706	5.865651528	5.036174517	5.685310782	5.796221105	5.721071701	3.884061804	4.8459092	4.617926741	6.22030963	5.49603159	5.348481669	3.71293726	5.02316219	2.88040011	2.324802005	1.25	0.896240625	0.25	1.938721876	1.951838731	0.896240625	1.726722649	0.896240625	1.872963274	1.701838731	2.084962501	1.146240625	2.349685923	6.865509646	2.939659909	5.157691204	4.605277876	3.084962501	2.140560606	2.726722649
IDH2	6.668543148	4.856114626	4.71592032	4.913257457	4.473827446	6.349777735	6.36439641	6.60231677	5.378185028	5.350907048	6.092379939	7.132103737	7.07946141	7.128529966	7.02019493	7.157210441	5.592183794	6.025689525	6.388797635	7.399416698	6.968967582	6.321709466	5.415447249	6.573125593	5.908975912	4.82588478	3.609629251	4.083283641	2.934750148	4.526845223	4.373622835	3.787842377	4.547053026	3.270656938	4.442504977	3.124227223	4.549230689	4.345981892	3.973090475	7.519689874	4.463676786	6.029547806	5.29198922	4.069422185	3.427430252	3.48333312
DUSP1	4.829159071	5.15432175	4.395517617	3.836043996	2.507249443	6.740520096	6.585261733	7.142339946	5.219867507	7.119768194	6.474938321	8.045857999	7.674246328	7.812403224	7.429150505	8.357373479	7.563170955	7.282025531	7.789780882	8.199642404	7.660422684	7.024668658	6.998793794	7.579744582	4.432523995	3.424727291	2.162756238	2.879748738	1.464385619	3.668136931	3.738305088	2.61901346	2.176834104	3.144422752	2.990911969	2.201405453	3.142849104	2.820657562	3.571100235	7.336115742	3.604334809	5.785058978	4.941720864	3.279748738	3.300765148	3.675323439
MTF2	4.435911365	3.538400489	2.439934469	2.910269557	2.208878824	4.65388995	4.553091742	5.620062015	3.273919469	4.41369898	5.097933535	6.735903939	5.912699883	6.326417249	6.332968419	6.485699639	4.897939267	5.40731852	5.449334204	6.844246841	6.004222717	5.655379761	4.730524143	5.684642781	4.466305861	3.559856324	1.942849104	1.712448485	1.867970001	3.248813293	3.33235562	2.544134357	2.768470069	2.362756238	3.204334809	2.524227223	3.027141857	2.673264443	2.487342308	6.996574212	3.591912106	5.119683207	4.783448718	3.433091326	2.624241943	3.068859182
PPP3CA	4.631326736	3.407234723	2.324227223	2.712448485	1.5169925	4.596769415	4.343716609	5.202963673	3.277334172	3.868837506	5.173242678	6.520117956	6.063274797	6.331312403	6.197910915	6.108304824	4.951845006	5.01053719	5.224459977	6.687462485	5.873866502	5.377814869	4.616768573	5.299608461	4.477680199	3.471620341	2.161470984	2.057542476	1.433985	2.827141857	2.935940001	2.195455985	2.790911969	2.290242222	3.034735427	2.181378119	2.958212223	2.425856603	3.447337387	6.650462634	3.642932125	4.894262224	4.559879093	2.935543928	2.576834104	2.64934812
TFEB	3.897014913	3.792434606	2.590256943	2.879748738	1.415363119	4.328700785	4.351845006	5.451764802	2.815363119	4.208356959	5.168987346	6.506893	5.761320323	6.035692853	6.264377927	6.278518673	4.481546495	5.213230192	5.060360076	6.646335947	5.926376798	5.59738235	3.961626926	5.3562681	3.95724882	3.138305088	1.181378119	2.590911969	1	3.394730506	3.079748738	1.781378119	2.946433485	2.571635062	2.704320088	2.678463485	2.943599531	2.946433485	2.815363119	6.964446369	3.799227384	5.07580046	5.032703018	3.055951131	1.7509775	3.045763738
DTX1	4.738213065	3.860356392	2.142849104	2.562756238	1.867970001	4.482061284	4.453536565	5.459762343	3.155451063	4.124227223	4.498553716	6.187412603	5.325277275	5.98436691	6.045740174	5.842672241	4.371133691	4.800894024	4.717982795	6.35953805	5.429473957	5.455243912	3.666305861	5.13965861	4.135048072	3.117742927	0.633985	1.581378119	1.698370619	2.087342308	2.395455985	1.833985	2.427141857	1.815363119	2.215363119	1.7509775	3.093826604	1.995455985	2.415363119	6.954585328	3.916426191	5.142157042	4.722111191	3.043614251	2.421312588	3.124227223
ANXA1	4.666746379	4.669375454	3.681322387	3.251713207	1.981378119	5.277060422	5.295712355	6.357652825	3.870898091	5.564030221	6.768404263	7.697772007	7.62441555	7.879789101	7.791933661	7.817821546	7.239164175	7.074016442	7.055910737	8.19195788	7.85700859	6.90692754	6.69321208	7.064205869	4.928776081	5.12482772	3.547322666	3.98824621	3.342123624	4.594147009	4.111947114	3.617160876	4.451098683	3.501515575	4.942567189	3.760606751	4.673919469	3.917436836	3.79100737	7.378647371	3.176834104	5.668863415	4.434534088	2.725871324	3.192434606	3.521327309
FZD7	4.440388404	3.585712928	2.931820793	2.918397954	1.633985	4.183926303	4.430191412	5.495823422	3.137650062	4.368399616	4.337829318	6.18261508	5.332962887	5.865543909	5.853960798	5.739656013	4.22369495	4.855015674	4.946290325	6.357451403	5.456048015	5.240260089	3.693826604	5.134761209	2.974072944	2.479748738	1.233985	2.13235562	1.833985	1.7509775	1.928771238	1.981378119	2.493826604	1.898370619	3.099944268	1.698370619	2.854642562	1.2	3.025856603	6.694558294	3.418947501	5.147427307	4.597967591	2.562756238	2.370349808	2.712448485
COL4A3	3.351727927	3.224241943	1.233985	1.464385619	0.7169925	3.792949395	3.530176691	5.098627516	2.479748738	3.949146024	4.314032754	6.085627754	5.38071055	5.831921599	5.676574011	5.868643451	3.943412107	4.755393257	4.618401599	6.23667247	5.397416364	5.104966586	3.62223121	4.927457994	2.215363119	2.207234723	0.2	1.825856603	1.433985	1.898370619	1.464385619	1.033985	2.142849104	1.433985	1.898370619	0.6	2.493826604	1.498370619	2.312448485	6.7899336	3.54004459	4.869102585	4.12309791	2.980022413	2.045763738	2.512448485
E2F4	4.808388536	4.161667801	3.554186465	3.188721876	2.519203899	4.699848867	4.978617452	6.134999838	4.091580554	4.591131994	5.754948577	6.924838042	6.530487209	6.879070546	6.778372515	6.874461224	5.652727259	5.842008568	5.850172832	7.220260293	6.527995629	6.169390773	5.105401162	6.077526811	4.981411789	4.448765761	3.068303202	3.51109853	2.657339155	3.818303202	3.479296394	2.877443751	3.59453984	2.922062577	4.240543258	3.41942991	3.960796249	3.516690483	3.565670536	7.315507093	4.26956898	5.822656104	4.857766245	3.495926548	3.603671309	3.556301859
MSR1	4.721426146	4.009301999	2.994331192	2.742939563	1.302296865	4.087462841	4.455440738	5.563841814	3.98594252	3.584962501	4.262362108	6.091143794	5.754447522	5.917660548	6.023345688	5.786891884	4.22941677	5.089611456	5.043013825	6.418189108	5.635160342	5.373250571	3.680096574	5.244055809	3.828945007	3.526438646	2.21461873	2.876452207	1.528320834	4.310492078	3.738106374	2.742939563	2.464105808	2.464105808	3.294723506	2.935784974	4.030919047	3.025605199	2.602451641	6.936822171	3.405581953	5.228213019	4.420894047	3.36425238	2.251629167	2.830617699
IL6	3.590256943	2.887342308	1.928771238	1.2	0.7169925	3.639842446	3.695349241	5.03099861	2.362756238	4.038198344	4.12622404	5.822428727	4.830681708	5.798319454	5.891820526	5.536404745	4.071942192	4.598858256	4.536007034	6.189041539	4.933656096	5.220010031	3.550907048	4.809815489	2.699121046	1.728771238	0.6	1.433985	0.9169925	1.815363119	1.3169925	0.7169925	0.878463485	1.3509775	1.581378119	1.1169925	2.356926969	1	1.981378119	6.509431949	2.976834104	4.813281934	4.380594834	2.387327588	1.833985	2.663425985
FH	5.087150705	3.88911291	3.334750148	3.402035681	2.654642562	4.980628678	4.858712291	5.664829955	3.986129567	4.378546507	4.906775157	6.407694601	6.194056587	6.247585489	6.151399001	6.272878285	4.783304484	5.34933298	5.318644682	6.682969473	5.815044845	5.525505664	4.168138376	5.364211635	4.514911315	3.619836682	2.233985	2.576834104	2.479213912	2.618551428	3.073264443	2.278463485	2.602035681	2.427141857	3.260592031	3.144134357	3.259841604	2.7509775	3.521812656	6.786677404	3.697241307	5.173757466	4.588612842	3.267970001	2.976834104	3.276848824
PRF1	4.124790226	3.977001034	2.925050444	2.712448485	1.942849104	5.04879774	5.322990336	6.078504482	3.451742648	4.373812725	5.665135679	6.816539763	6.549780766	6.751092603	6.633894979	6.838611291	5.536436419	6.170144807	6.025140825	7.080609916	6.457440116	6.268317478	4.798870687	6.071184469	4.090805225	4.145167772	3.364329887	3.519683207	2.796741239	4.360606751	4.136294355	3.542849104	3.924742011	2.342849104	3.668720428	3.110149357	4.865422803	3.154627841	4.358212223	7.89448013	3.994008255	6.145476712	4.88038985	3.370349808	3.741719791	3.709427106
TREM1	3.594326672	3.598870687	2.033985	1.698370619	1.233985	4.148519125	3.769528929	5.114639566	3.104320088	3.815746915	4.237756399	5.958076782	5.381418622	5.756762133	6.102004674	5.571356631	4.182941258	4.920562967	4.691412038	6.272262429	5.317485051	5.466104115	3.178963553	5.323022128	2.701955001	2.512448485	0.2	1.298370619	0.2	1.033985	1.3509775	0.7169925	1.233985	1.298370619	2.227141857	1.3169925	2.233985	1.3509775	2.607234723	6.851689321	3.424241943	5.031553567	4.484795111	2.195455985	2.607234723	2.7509775
CXCL2	4.287888267	4.112448485	2.645763738	2.215363119	1.8	5.199204068	4.987021497	5.6687003	3.548145888	4.628036518	4.721444387	6.402401742	5.98347605	6.042291165	6.212587495	6.191676519	4.890825312	5.481589429	5.56926871	6.529442611	5.932327765	5.524471862	5.009006476	5.520275135	3.325050444	4.180248806	2.93235562	3.210284277	1.1509775	3.491527476	3.258226944	2.542849104	3.592197223	2.24934812	3.199929547	2.867970001	3.66942991	2.824241943	2.53235562	6.865563851	3.534750148	5.230094787	4.306346347	2.348966767	2.479748738	2.433985
IGF1	3.924227223	3.382951768	1.867970001	2.298370619	0.2	4.057335014	3.971051565	5.332590338	2.829440985	4.274716627	4.642874319	6.255417905	5.661071332	5.913815912	5.948537083	5.907407392	3.911723006	4.906120131	4.984495975	6.426357768	5.457543039	5.465375914	3.451621183	5.372330439	3.065791072	3.924227223	1.615363119	2.362756238	2.304320088	2.808057944	2.829440985	2.257542476	2.576834104	2.873919469	3.024241943	2.738305088	3.346528886	2.690242222	2.924227223	6.924944158	3.613352386	5.106879909	4.382307803	2.845763738	2.342849104	2.101955001
FOLH1	3.561400532	3.021312588	1.298370619	1.478463485	0.7169925	4.065115552	3.847822734	5.294148455	2.576834104	3.943412107	4.275204723	5.956966906	4.897621178	5.703407185	5.680478672	5.701576115	4.0619006	4.920363269	4.759497477	6.276912857	5.159763036	5.245743118	2.821312588	4.892292892	2.859841604	1.922941969	0.6	0.7169925	1.098370619	1.1169925	1.781378119	1.381378119	1.2	0.833985	1.781378119	1.433985	2.537650062	0.833985	2.84934812	6.760422162	3.241219723	5.123194882	4.54377722	2.704320088	1.845763738	2.796741239
SOST	3.032855688	2.859841604	1.845763738	1.878463485	0.7169925	3.576834104	3.380248806	4.869971191	2.039934469	3.632855688	3.541493397	5.674560296	4.925332083	5.428367327	5.529862212	5.364352656	3.397918814	4.5080714	4.1967212	6.001174338	4.936508405	4.946256762	3.365944547	4.833037649	2.641219723	1.995455985	0.9169925	0.4	1.433985	2.142849104	1.098370619	0.9169925	1.233985	1.098370619	1.433985	0.9169925	2.181378119	0.5169925	2.215363119	6.314109405	3.009629251	4.64009041	3.809927174	2.156271943	2.064385619	2.556926969
COL6A6	3.477334172	3.310437752	1.181378119	2.301955001	0.3169925	3.893826604	3.924227223	5.121709466	2.427141857	4.87100848	5.08693893	6.140809094	6.528339307	6.298715003	6.80029576	5.904940712	4.81553005	5.25818263	5.112830642	6.437374739	6.313789175	5.38151019	4.614736269	5.547311395	2.362756238	2.259841604	0.6	0.2	0.833985	1.781378119	1.581378119	0.9169925	1.464385619	1.5509775	1.615363119	1.467970001	2.298370619	0.633985	1.962756238	7.002131306	3.136829182	5.312378032	4.506346347	2.668720428	2.259841604	3.082937047
BLK	3.789554779	3.459431619	1.562756238	2.407234723	0.864385619	4.008808371	3.901955001	5.358526329	2.459841604	3.803117856	5.181452296	7.012960398	5.709193036	6.193417261	6.089392978	6.660418024	4.773549897	5.116314505	4.79632349	6.945543807	5.723706053	5.778578184	4.505893737	5.532062443	3.183833188	2.441219723	0.5169925	1.498370619	1.181378119	2.328771238	2.56634062	1.1169925	1.942849104	1.867970001	2.467970001	1.645763738	2.156926969	2.784962501	2.610819104	7.26106778	4.12309791	5.398023286	5.267055215	3.393445252	2.776834104	2.771635062
PIAS4	4.162627062	3.701905521	2.407234723	2.990911969	1.712448485	4.238805156	4.105228201	5.214108546	3.513733739	4.20334425	4.741915889	6.33142105	5.72163865	6.081733265	6.143106016	6.138660396	4.58446113	5.452457168	5.18912763	6.505643849	5.54159453	5.480198877	3.778781238	5.515228724	3.529334241	3.307249443	1.433985	2.298370619	1.033985	2.342849104	2.634735427	2.229440985	2.815363119	1.995455985	2.459841604	1.298370619	2.633985	2.324227223	3.085043181	6.85828225	3.474838092	5.388330928	4.792104478	2.878463485	2.259841604	2.956271943
NOD2	3.482937047	3.454642562	1.839934469	1.942849104	0.7169925	4.11018993	4.016768573	5.164503236	3.057542476	3.688044066	4.782893962	6.371068753	5.752466188	5.857925086	6.184534818	6.008750565	4.361400532	5.187093518	5.07602176	6.509559066	5.61181924	5.508621236	3.924227223	5.441241638	3.185712928	2.657830871	0.2	1.633985	1.078463485	2.328771238	2.459841604	1.981378119	2.064385619	1.478463485	2.124227223	2.807234723	2.370349808	2.342849104	2.81901346	6.718906169	3.325050444	5.151907184	4.643147833	2.968705707	2.259841604	2.891886324
